"Data ID","ISO","Event ID","Event Date","Year","Time Precision","Event Type","Actor I","Associated Actor 1","Inter 1","Actor 2","Associated Actor 2","Inter 2","Interaction","Region","Country","Province","Administration 1","Administration 2","Administration 3","Location","Latitude","Longitude","Geo Precision","Source","Coverage","Notes","Fatalities","Timestamp","CC"
"2104061","144","SRI563","563","05 December 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Southern","Hambantota","Tangalle","Medilla","6.0391","80.8043","1","Daily Mirror","National","Residents of several areas in the Hambantota District Monday staged protests against the proposed alienation of land to Chinese companies. More than 10,000 people including those from Medilla participated in the protests.","0","1542756409","LKA"
"2104062","144","SRI564","564","05 December 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","Labour Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Eastern","Trincomalee","Trincomalee Town and Gravets","Trincomalee","8.5711","81.2335","1","Hiru News","National","Shop owners staged a protest in Trincomalee on 5 December 2016 against the failure of authorities to provide necessary facilities despite their rent payment.","0","1542756409","LKA"
"1856961","144","SRI552","552.0","04 December 2016","2016","1","Riots/Protests","Rioters (Sri Lanka)","","5","","","0","50","Southern Asia","Sri Lanka","Southern","Hambantota","Okewela","Aluthgoda","6.1473","80.6981","1","Daily Mirror","National","Damages have been caused to SLTB buses in Aluthgoda Dickwella in Matara District by hurling stones at them on Sunday during the private bus strike carried out in protest of increasing fines on traffic offences.","0","1536936461","LKA"
"1856962","144","SRI553","553.0","04 December 2016","2016","1","Riots/Protests","Rioters (Sri Lanka)","","5","","","0","50","Southern Asia","Sri Lanka","Southern","Hambantota","Okewela","Aluthgoda","6.1473","80.6981","1","Daily Mirror","National","Damages have been caused to SLTB buses in Aluthgoda Dikwella in Matara District by hurling stones at them on Sunday during the private bus strike carried out in protest of increasing fines on traffic offences.","0","1536936461","LKA"
"1857956","144","SRI554","554.0","04 December 2016","2016","1","Riots/Protests","Rioters (Sri Lanka)","","5","","","0","50","Southern Asia","Sri Lanka","Southern","Matara","Matara Four Gravets","Eliyakanda","5.95","80.5667","2","Daily Mirror","National","Damages have been caused to SLTB buses in Eliyakanda in Matara District by hurling stones at them on Sunday during the private bus strike carried out in protest of increasing fines on traffic offences.","0","1536936462","LKA"
"1858579","144","SRI555","555.0","04 December 2016","2016","1","Riots/Protests","Rioters (Sri Lanka)","","5","","","0","50","Southern Asia","Sri Lanka","Southern","Matara","Kotapola","Kotapola","6.296","80.5421","1","Daily Mirror","National","Damages have been caused to SLTB buses in Kotapola in Matara District by hurling stones at them on Sunday during the private bus strike carried out in protest of increasing fines on traffic offences.","0","1536936463","LKA"
"1858752","144","SRI556","556.0","04 December 2016","2016","1","Riots/Protests","Rioters (Sri Lanka)","","5","","","0","50","Southern Asia","Sri Lanka","Southern","Matara","Matara Four Gravets","Matara","5.9485","80.5353","2","Daily Mirror","National","Damages have been caused to SLTB buses in Rasandeniya in Matara District by hurling stones at them on Sunday during the private bus strike carried out in protest of increasing fines on traffic offences.","0","1536936463","LKA"
"1858850","144","SRI557","557.0","04 December 2016","2016","1","Riots/Protests","Rioters (Sri Lanka)","","5","","","0","50","Southern Asia","Sri Lanka","Southern","Matara","Weligama","Midigama","5.9719","80.3918","1","Daily Mirror","National","Damages have been caused to SLTB buses in Midigama in Matara District by hurling stones at them on Sunday during the private bus strike carried out in protest of increasing fines on traffic offences.","0","1536936463","LKA"
"1859488","144","SRI558","558.0","04 December 2016","2016","1","Riots/Protests","Rioters (Sri Lanka)","","5","","","0","50","Southern Asia","Sri Lanka","Southern","Matara","Weligama","Weligama","5.975","80.4296","1","Daily Mirror","National","Damages have been caused to SLTB buses in Weligama in Matara District by hurling stones at them on Sunday during the private bus strike carried out in protest of increasing fines on traffic offences.","0","1536936464","LKA"
"2104056","144","SRI551","551","03 December 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","JO: Joint Opposition; UNP: United National Party","6","Police Forces of Sri Lanka (2015-)","","1","16","Southern Asia","Sri Lanka","Western","Colombo","Sri Jayawardanapura Kotte","Sri Jayawardenepura Kotte","6.883","79.9071","1","Daily News","National","On Saturday, police used tear gas and water cannons to disperse protesters from the Joint Opposition who were protesting near the Parliament. Police earlier installed barricades on the road leading to the Parliament as members of the JO converged. The JO and local government representative are agitating to have Local Government election held soon.","0","1542756409","LKA"
"2104051","144","SRI545","545","02 December 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","Labour Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Uva","Badulla","Badulla","Badulla","6.9895","81.0557","3","Hiru News","National","Three wheeler drivers staged a protest in Uva on 2 December 2016 against the increase in traffic fines.","0","1542756409","LKA"
"2104052","144","SRI546","546","02 December 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Daily News","National","On Friday, three-wheel drivers and operators have organised a protest outside the Town Hall in Colombo, against the proposed Rs. 25, 000 minimum fine on 7 traffic offences. The protest has caused severe traffic congestion.","0","1542756409","LKA"
"2104054","144","SRI549","549","02 December 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","Labour Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Western","Gampaha","Negombo","Negombo","7.2083","79.8358","1","Hiru News","National","Three wheeler drivers staged a protest in Negombo on 2 December 2016 against the increase in traffic fines.","0","1542756409","LKA"
"1859330","144","SRI550","550.0","02 December 2016","2016","1","Riots/Protests","Rioters (Sri Lanka)","","5","","","0","50","Southern Asia","Sri Lanka","Western","Colombo","Sri Jayawardanapura Kotte","Sri Jayawardenepura Kotte","6.883","79.9071","3","Daily News","National","At least 20 Sri Lanka Transport Board (SLTB) buses in various parts of the island were attacked on Friday, even as private buses engage in an islandwide strike. The private bus owners are protesting the minimum fine of Rs. 25, 000 on 7 traffic offences.","0","1536936463","LKA"
"2104053","144","SRI547","547","02 December 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","","6","Police Forces of Sri Lanka (2015-)","","1","16","Southern Asia","Sri Lanka","Central","Kandy","Medadumbara","Galkanda","7.3368","80.7403","1","Daily News","National","On Friday, Police used tear gas this evening to disperse protesters obstructing the Colombo-Negombo main road in Galkanda. Earlier, the Negombo Magistrate issued an order preventing the three-wheel drivers from protesting at Galkanda.","0","1542756409","LKA"
"1858839","144","SRI548","548.0","02 December 2016","2016","1","Riots/Protests","Rioters (Sri Lanka)","","5","Military Forces of Sri Lanka (2015-)","","1","15","Southern Asia","Sri Lanka","North Central","Anuradhapura","Medawachchiya","Medawachchiya","8.5345","80.4923","1","Daily News","National","A Corporal travelling in a Kandy bound SLTB bus from Jaffna on home leave sustained injuries in the head when a saboteur hurled stones at the bus in Medawachchiya. He is in critical condition at the Anuradhapura Hospital New Surgical Ward.","0","1536936463","LKA"
"2104049","144","SRI543","543","29 November 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Daily News","National","On Tuesday, Samurdhi officers are currently engaged in a protest at the Parliament roundabout. Their protest is severely impeding traffic in the Battaramulla area of Colombo.","0","1542756409","LKA"
"2104050","144","SRI544","544","29 November 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","Students (Sri Lanka)","6","Police Forces of Sri Lanka (2015-)","","1","16","Southern Asia","Sri Lanka","Western","Gampaha","Kelaniya","Kelaniya","6.9553","79.922","1","Daily News","National","Police used tear gas to disperse university students protesting at the Parliament roundabout, a short while ago. The protest began at the University of Kelaniya Tuesday. The protesters are asking that the Southern Asian Institute of Technology and Management (SAITM) in Malabe is taken over by the state.","0","1542756409","LKA"
"2104048","144","SRI542","542","28 November 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Eastern","Batticaloa","Eravur Town","Batticaloa","7.7102","81.6924","1","Daily News","National","The Batticaloa GMOA branch organized a protest against the 2017 budget proposals Monday. They oppose the government's attempt to bring in medical officers under EPF and ETF","0","1542756409","LKA"
"2104047","144","SRI541","541","24 November 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","FSP: Frontline Socialist Party","6","","","0","60","Southern Asia","Sri Lanka","Uva","Badulla","Badulla","Badulla","6.9895","81.0557","1","Hiru News","National","FSP staged a protest in Badulla on 24 November 2016 against the move to reintroduce the Prevention of Terrorism Act and against the failure to give their leader Sri Lankan citizenship.","0","1542756409","LKA"
"2104046","144","SRI540","540","20 November 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","Students (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Sabaragamuwa","Kegalle","Kegalle","Kegalle","7.2523","80.3436","1","Daily Mirror","National","External undergraduates on Sunday staged the protest in Kegalle compelling the government to withdraw its decision to restrict the external degree. More than 500 protesters participated. They marched from Kegalle Nidahas Mawath to the main bus stand where they staged the protest.","0","1542756409","LKA"
"2104044","144","SRI539","539","18 November 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Southern","Matara","Matara Four Gravets","Matara","5.9485","80.5353","3","Daily News","National","On Friday, several private bus operators in the South have initiated protests against the government decision to increase the minimum fine on traffic offenses. During the budget reading, Finance Minister Ravi Karunanayake proposed the minimum fine is increased to Rs. 2,500 to deter traffic offenses.","0","1542756409","LKA"
"2104043","144","SRI538","538","17 November 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Daily News","National","On Thursday, those affected by the government's armory explosion in Salawa were engaged in a protest in Colombo. The Lotus Road roundabout in Colombo Fort has been closed as a result of the protest.","0","1542756409","LKA"
"2102848","144","SRI1255","1255","13 November 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","North Western","Puttalam","Anamaduwa","Anamaduwa","7.8786","80.008","1","Daily Mirror","National","Various religious groups staged a protest in Anamaduwa city, North Western, on 13 Nov, against the construction of a religious center in the area.","0","1542756408","LKA"
"2104039","144","SRI534","534","11 November 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Eastern","Ampara","Ampara","Ampara","7.2975","81.682","1","Hiru News","National","A protest was staged in Mangalagama, Ampara, on 11 November 2016 against the move by groups to take lands owned by residents.","0","1542756409","LKA"
"2104040","144","SRI535","535","11 November 2016","2016","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Central","Matale","Ukuwela","Hunnasgiriya","7.3874","80.6977","1","Hiru News","National","A protest was staged in Hunnasgiriya on 11 November 2016 against the destruction of a monk's stall by a certain group.","0","1542756409","LKA"
